DAUID,DGUID,Total_jobs_75,HHI_75,simpsons_75,Total_jobs_100,HHI_100,simpsons_100,Total_jobs_125,HHI_125,simpsons_125,Total_jobs_150,HHI_150,simpsons_150
35190468,2021S051235190468,3786385,770.0144227090467,0.9229985577290953,4560100,771.4251911891824,0.9228574808810818,4832635,771.0848319044079,0.9228915168095593,4994015,770.5914381826612,0.9229408561817338
35190469,2021S051235190469,3777185,769.8978686492493,0.923010213135075,4559035,771.4232494188052,0.9228576750581194,4832930,771.0773133887873,0.9228922686611213,4993700,770.5734445378348,0.9229426555462166
35190470,2021S051235190470,3754185,769.8166164948152,0.9230183383505185,4549250,771.2570954398869,0.9228742904560113,4832600,771.0991493441535,0.9228900850655847,4993530,770.5787950166279,0.9229421204983372
35190471,2021S051235190471,3750395,769.8911555612005,0.9230108844438799,4552035,771.2818555081304,0.922871814449187,4832905,771.0912965335083,0.9228908703466492,4993825,770.5532531582152,0.9229446746841785
35190472,2021S051235190472,3730885,769.9754205422335,0.9230024579457766,4545530,771.2048529373693,0.9228795147062631,4832420,771.1073180514961,0.9228892681948504,4994250,770.5616697726689,0.9229438330227331
35190473,2021S051235190473,3722975,769.9354888736403,0.9230064511126359,4539215,771.1113655011216,0.9228888634498879,4832610,771.1118349497497,0.9228888165050251,4993915,770.576582358962,0.9229423417641038
35190474,2021S051235190474,3735270,769.9078812469353,0.9230092118753065,4541795,771.1477611244723,0.9228852238875528,4832620,771.1091744565765,0.9228890825543423,4993530,770.5787950166279,0.9229421204983372
35190475,2021S051235190475,3720935,769.9768168927033,0.9230023183107297,4532020,771.1277296894298,0.9228872270310571,4830395,771.1595189680314,0.9228840481031968,4992025,770.566425968588,0.9229433574031412
35190476,2021S051235190476,3711930,769.8083455618196,0.923019165443818,4530370,771.081815050923,0.9228918184949078,4830105,771.1541851119455,0.9228845814888055,4993055,770.5516452189476,0.9229448354781052
35190477,2021S051235190477,3712135,769.8821095487016,0.9230117890451298,4525145,771.0728764399663,0.9228927123560033,4829930,771.1674547301487,0.9228832545269852,4992680,770.5660163247384,0.9229433983675261
35190480,2021S051235190480,3685040,769.8034936602335,0.9230196506339766,4517155,770.9700290734908,0.9229029970926509,4829235,771.1486458998439,0.9228851354100156,4993380,770.4948388743786,0.9229505161125622
35190481,2021S051235190481,3676395,769.739737875874,0.9230260262124126,4508490,770.86338785796,0.922913661214204,4827780,771.1584777554758,0.9228841522244524,4992030,770.4587039790737,0.9229541296020927
35190482,2021S051235190482,3679645,769.7296152663924,0.9230270384733608,4510200,770.8992433876411,0.9229100756612358,4827780,771.1584777554758,0.9228841522244524,4992870,770.4784872761993,0.9229521512723801
35190483,2021S051235190483,3672530,769.7326372234255,0.9230267362776574,4503975,770.840151953466,0.9229159848046534,4827015,771.1927388987307,0.922880726110127,4991910,770.4728285538911,0.9229527171446109
35190484,2021S051235190484,3679840,769.7023329146134,0.9230297667085386,4508995,770.9001118345242,0.9229099888165476,4827365,771.1559191098404,0.922884408089016,4991985,770.4898750717626,0.9229510124928237
35190485,2021S051235190485,3692495,769.774644346016,0.9230225355653984,4518115,770.9757038620852,0.9229024296137914,4829605,771.1583596047288,0.9228841640395271,4992995,770.4890426307882,0.9229510957369211
35190486,2021S051235190486,3694920,769.7837859923103,0.9230216214007689,4513370,770.9623732730955,0.9229037626726905,4827245,771.1483329966442,0.9228851667003356,4993735,770.486064557726,0.9229513935442274
35190487,2021S051235190487,3676055,769.5950782385863,0.9230404921761414,4503220,770.8454894459991,0.9229154510554001,4827385,771.1687155472988,0.9228831284452701,4991280,770.4645441543627,0.9229535455845638
35190488,2021S051235190488,3672420,769.5440232436436,0.9230455976756357,4500380,770.8021667301704,0.922919783326983,4826145,771.1373840276685,0.9228862615972331,4990875,770.4758006765056,0.9229524199323494
35190489,2021S051235190489,3667325,769.5575712729149,0.9230442428727085,4499585,770.7575433299072,0.9229242456670093,4826745,771.1455650196986,0.9228854434980301,4991425,770.4775584275496,0.9229522441572451
35190490,2021S051235190490,3663330,769.5259571339022,0.9230474042866098,4495595,770.7763571983913,0.9229223642801608,4826065,771.145385537721,0.9228854614462279,4989805,770.5178545165575,0.9229482145483443
35190491,2021S051235190491,3660775,769.5507450701574,0.9230449254929842,4494345,770.7460351853844,0.9229253964814615,4826260,771.140031403635,0.9228859968596365,4989880,770.4905811994722,0.9229509418800528
35190492,2021S051235190492,3656800,769.5860613439976,0.9230413938656002,4489995,770.7025022580783,0.9229297497741922,4826260,771.140031403635,0.9228859968596365,4988300,770.5253080533126,0.9229474691946687
35190493,2021S051235190493,3662465,769.6541271029093,0.9230345872897091,4497705,770.7403027256472,0.9229259697274352,4826600,771.1569543113053,0.9228843045688695,4990665,770.5095964864556,0.9229490403513545
35190494,2021S051235190494,3655135,769.608627422279,0.9230391372577721,4490935,770.733303427072,0.9229266696572929,4826180,771.1451443850149,0.9228854855614985,4988045,770.4924501730786,0.9229507549826921
35190495,2021S051235190495,3664205,769.6828148309178,0.9230317185169082,4496775,770.7703617286757,0.9229229638271325,4827755,771.1798585540998,0.92288201414459,4990655,770.4532957521163,0.9229546704247884
35190496,2021S051235190496,3650025,769.6132652916552,0.9230386734708345,4488490,770.6756078536276,0.9229324392146372,4826650,771.1580415304985,0.9228841958469501,4988860,770.5079141565237,0.9229492085843476
35190497,2021S051235190497,3661570,769.6847626189276,0.9230315237381073,4492675,770.7704518081546,0.9229229548191845,4827200,771.1638848094625,0.9228836115190537,4990855,770.5030208820906,0.9229496979117909
35190498,2021S051235190498,3668665,769.6705399979439,0.9230329460002056,4501635,770.8808189511732,0.9229119181048827,4828620,771.1674236496341,0.9228832576350366,4991385,770.4531263568864,0.9229546873643113
35190499,2021S051235190499,3669710,769.6869269474143,0.9230313073052585,4501845,770.8664860099267,0.9229133513990073,4828880,771.1502034579614,0.9228849796542039,4991160,770.4609550316476,0.9229539044968352
35190500,2021S051235190500,3671960,769.7576364171174,0.9230242363582882,4506350,770.8957874716349,0.9229104212528365,4828880,771.1502034579614,0.9228849796542039,4992020,770.465179250937,0.9229534820749064
35190501,2021S051235190501,3682345,769.7278423485268,0.9230272157651473,4516145,770.9797616105807,0.9229020238389419,4829480,771.1409321534185,0.9228859067846582,4992375,770.5412891317663,0.9229458710868234
35190502,2021S051235190502,3677155,769.6986707449329,0.9230301329255067,4512865,770.974637687975,0.9229025362312024,4829250,771.1524799687985,0.9228847520031201,4991830,770.5232344671055,0.9229476765532895
35190503,2021S051235190503,3672680,769.6996749892274,0.9230300325010773,4505020,770.9392264332279,0.9229060773566772,4828880,771.1502034579614,0.9228849796542039,4991900,770.5190387754672,0.9229480961224533
35190504,2021S051235190504,3672280,769.6699691941565,0.9230330030805843,4503155,770.9456477565285,0.9229054352243471,4828880,771.1502034579614,0.9228849796542039,4991425,770.494216435522,0.9229505783564478
35190505,2021S051235190505,3666030,769.664312678565,0.9230335687321435,4499430,770.9289853441969,0.9229071014655803,4828900,771.1403462117386,0.9228859653788262,4990870,770.4735055509539,0.9229526494449046
35190506,2021S051235190506,3667600,769.6471490626784,0.9230352850937321,4501255,770.9419463315234,0.9229058053668476,4828900,771.1403462117386,0.9228859653788262,4991325,770.4604433290639,0.9229539556670936
35190507,2021S051235190507,3667085,769.6348646896014,0.9230365135310399,4499665,770.9196341941057,0.9229080365805894,4829475,771.1296252117185,0.9228870374788282,4990880,770.4530452904287,0.9229546954709571
35190508,2021S051235190508,3655985,769.6824784930636,0.9230317521506937,4491260,770.8227836721571,0.9229177216327843,4828985,771.1713820005805,0.922882861799942,4990905,770.4697204528447,0.9229530279547156
35190511,2021S051235190511,3651240,769.5529162122637,0.9230447083787736,4485365,770.6849568917268,0.9229315043108273,4827440,771.1739176535807,0.922882608234642,4988205,770.4576654905605,0.922954233450944
35190512,2021S051235190512,3651255,769.473442624544,0.9230526557375456,4483275,770.7193653711762,0.9229280634628824,4827560,771.176852148939,0.9228823147851061,4988510,770.4288884674404,0.922957111153256
35190513,2021S051235190513,3650715,769.4645021513628,0.9230535497848638,4480705,770.6925931333809,0.9229307406866619,4826695,771.187329067188,0.9228812670932812,4988795,770.4293101195557,0.9229570689880444
35190514,2021S051235190514,3652045,769.4206070168462,0.9230579392983154,4478435,770.6824953612344,0.9229317504638765,4826915,771.1799296133764,0.9228820070386624,4989270,770.4542409569441,0.9229545759043056
35190515,2021S051235190515,3656260,769.4576150280512,0.9230542384971949,4482685,770.7044861000852,0.9229295513899914,4828810,771.1583622159493,0.9228841637784051,4989825,770.4461686655338,0.9229553831334466
35190516,2021S051235190516,3646385,769.4641503783647,0.9230535849621635,4473415,770.7648646968378,0.9229235135303162,4826845,771.1852250561576,0.9228814774943842,4988650,770.4545864269398,0.922954541357306
35190517,2021S051235190517,3647390,769.4442503862962,0.9230555749613704,4473600,770.7928617110942,0.9229207138288906,4828385,771.1877400405701,0.922881225995943,4988150,770.4677532902724,0.9229532246709727
35190518,2021S051235190518,3645695,769.480540375306,0.9230519459624694,4470710,770.5983288394871,0.9229401671160513,4826760,771.1834581686953,0.9228816541831305,4988305,770.4761368239857,0.9229523863176015
35190519,2021S051235190519,3640170,769.4697815753416,0.9230530218424658,4460985,770.6709572061355,0.9229329042793865,4826155,771.2330752227499,0.922876692477725,4988465,770.4871210622716,0.9229512878937728
35190520,2021S051235190520,3643640,769.4244955199796,0.9230575504480021,4466810,770.5837443275196,0.922941625567248,4826810,771.1898482545207,0.9228810151745479,4988305,770.4761368239857,0.9229523863176015
35190521,2021S051235190521,3643990,769.4920016860139,0.9230507998313986,4465650,770.5285705475302,0.9229471429452469,4826270,771.1763330503367,0.9228823666949664,4987390,770.5060110887764,0.9229493988911224
35190522,2021S051235190522,3641235,769.4681167125236,0.9230531883287476,4460115,770.5399639126379,0.9229460036087362,4824830,771.2109771460179,0.9228789022853983,4987255,770.528717960098,0.9229471282039902
35190525,2021S051235190525,3643485,769.6196102025829,0.9230380389797417,4472290,770.6114109057046,0.9229388589094295,4825855,771.1749444582715,0.9228825055541728,4987155,770.5231593138582,0.9229476840686142
35190526,2021S051235190526,3646565,769.5623049795254,0.9230437695020475,4480380,770.6740579003073,0.9229325942099693,4826255,771.1753001632546,0.9228824699836745,4987230,770.4889959161403,0.9229511004083859
35190527,2021S051235190527,3647400,769.5798496292873,0.9230420150370713,4481695,770.6593930510678,0.9229340606948933,4826480,771.1708849418155,0.9228829115058185,4987230,770.4889959161403,0.9229511004083859
35190528,2021S051235190528,3648290,769.5849075291768,0.9230415092470823,4485935,770.6915537094809,0.922930844629052,4827565,771.157993596866,0.9228842006403134,4987450,770.4962678209241,0.9229503732179076
35190529,2021S051235190529,3650475,769.5803692387385,0.9230419630761262,4486755,770.7100696004912,0.9229289930399509,4827610,771.1703430369934,0.9228829656963007,4987260,770.4908295265728,0.9229509170473427
35190530,2021S051235190530,3648275,769.57793487856,0.923042206512144,4481705,770.741969107251,0.9229258030892749,4827710,771.1649972696629,0.9228835002730337,4987690,770.4946243201347,0.9229505375679865
35190531,2021S051235190531,3648915,769.6111456050504,0.923038885439495,4487705,770.6894676026446,0.9229310532397356,4827400,771.1590003351025,0.9228840999664898,4987675,770.4996677627265,0.9229500332237274
35190532,2021S051235190532,3644600,769.6502817492467,0.9230349718250753,4477900,770.6223906577784,0.9229377609342222,4826045,771.1602210492478,0.9228839778950753,4987155,770.5231593138582,0.9229476840686142
35190533,2021S051235190533,3647140,769.5976585035263,0.9230402341496474,4482300,770.6620259022286,0.9229337974097771,4826260,771.1615471213714,0.9228838452878628,4987585,770.4949976439664,0.9229505002356033
35190534,2021S051235190534,3647650,769.5958912682602,0.923040410873174,4484185,770.704052196179,0.9229295947803821,4826255,771.149825978245,0.9228850174021755,4987345,770.4873674520152,0.9229512632547985
35190537,2021S051235190537,3653940,769.5609010702057,0.9230439098929795,4484760,770.6514895128987,0.9229348510487101,4823620,771.1796318837362,0.9228820368116264,4989910,770.4848208330546,0.9229515179166945
35190538,2021S051235190538,3656465,769.504748732769,0.9230495251267231,4487075,770.6537877312429,0.9229346212268758,4822635,771.2136487905565,0.9228786351209444,4989770,770.501246814367,0.9229498753185633
35190539,2021S051235190539,3657630,769.4947804558234,0.9230505219544176,4487475,770.6658136748301,0.922933418632517,4822705,771.1990987770263,0.9228800901222973,4990075,770.5079619241044,0.9229492038075896
35190540,2021S051235190540,3664445,769.5075343286925,0.9230492465671307,4490475,770.7030828398799,0.922929691716012,4821635,771.1888336764873,0.9228811166323513,4990425,770.5488426814904,0.9229451157318509
35190541,2021S051235190541,3667145,769.5651256531024,0.9230434874346898,4496210,770.796012775544,0.9229203987224456,4824270,771.1312212602685,0.9228868778739732,4989630,770.5463739925866,0.9229453626007413
35190542,2021S051235190542,3674980,769.6523381617548,0.9230347661838245,4496195,770.796271776261,0.9229203728223739,4822830,771.1408277173732,0.9228859172282626,4990420,770.5307225473692,0.9229469277452631
35190543,2021S051235190543,3681655,769.6551724156044,0.9230344827584396,4497795,770.8349380383521,0.9229165061961648,4823325,771.125405311558,0.9228874594688442,4990545,770.5011047278197,0.922949889527218
35190544,2021S051235190544,3662785,769.5270844960163,0.9230472915503983,4494715,770.7456623609722,0.9229254337639028,4824805,771.1258108372299,0.922887418916277,4990285,770.5486685830232,0.9229451331416977
35190545,2021S051235190545,3697825,769.7531386123101,0.923024686138769,4503185,770.8128191846617,0.9229187180815338,4826155,771.1520715965255,0.9228847928403474,4990250,770.5231024655184,0.9229476897534482
35190546,2021S051235190546,3704465,769.7770076473848,0.9230222992352615,4508600,770.8868604055514,0.9229113139594449,4825865,771.1669805542228,0.9228833019445777,4990465,770.5423610228345,0.9229457638977165
35190547,2021S051235190547,3671475,769.5992400803276,0.9230400759919672,4489740,770.7121146246837,0.9229287885375316,4820585,771.183706007128,0.9228816293992872,4989640,770.5555484962164,0.9229444451503783
35190548,2021S051235190548,3676910,769.665236097352,0.9230334763902648,4490160,770.7099263023355,0.9229290073697665,4820370,771.1822382585411,0.9228817761741459,4989640,770.5670405901158,0.9229432959409885
35190549,2021S051235190549,3669780,769.5643143989471,0.9230435685601053,4487245,770.675135643909,0.9229324864356091,4819280,771.2586017536971,0.9228741398246303,4988870,770.5391401720454,0.9229460859827955
35190550,2021S051235190550,3681780,769.6550458633703,0.923034495413663,4489880,770.7238976728146,0.9229276102327185,4820645,771.192635364681,0.9228807364635319,4989430,770.5796077644433,0.9229420392235557
35190551,2021S051235190551,3706310,769.643939821323,0.9230356060178677,4495450,770.7470414794053,0.9229252958520595,4821070,771.1922085823658,0.9228807791417635,4991695,770.5673897040434,0.9229432610295957
35190552,2021S051235190552,3694795,769.6972630806855,0.9230302736919315,4496595,770.7514372065067,0.9229248562793493,4821605,771.1745675883849,0.9228825432411615,4992390,770.5498195443648,0.9229450180455635
35190553,2021S051235190553,3657340,769.624788671506,0.9230375211328494,4473365,770.6880335667262,0.9229311966433273,4819815,771.2409288505187,0.9228759071149482,4988895,770.5526597709497,0.922944734022905
35190554,2021S051235190554,3655920,769.505540862982,0.9230494459137017,4481615,770.6744677654274,0.9229325532234572,4820600,771.2402444336232,0.9228759755566377,4988765,770.5922709483305,0.922940772905167
35190558,2021S051235190558,3640685,769.5473359953515,0.9230452664004648,4465060,770.5269066691167,0.9229473093330883,4821015,771.2416079079595,0.922875839209204,4990055,770.5274499661394,0.922947255003386
35190559,2021S051235190559,3647500,769.5178666601524,0.9230482133339848,4479110,770.6326061631307,0.9229367393836869,4821215,771.2076681203979,0.9228792331879602,4989110,770.5621156726911,0.922943788432731
35190561,2021S051235190561,3626490,769.7296406890601,0.923027035931094,4425885,770.3364910170861,0.9229663508982914,4816670,771.3399230525741,0.9228660076947426,4987780,770.5863622012987,0.9229413637798701
35190562,2021S051235190562,3624685,769.7108123048216,0.9230289187695179,4422205,770.3249700062643,0.9229675029993736,4816575,771.3450595384523,0.9228654940461547,4988340,770.577121664446,0.9229422878335554
35190563,2021S051235190563,3621740,769.7178671895301,0.923028213281047,4419085,770.3268283254189,0.9229673171674582,4816590,771.34346005998475,0.9228656539940016,4988705,770.5569706487548,0.9229443029351245
35190564,2021S051235190564,3622790,769.7442879121043,0.9230255712087896,4419175,770.3498525524302,0.922965014744757,4816320,771.3592479268856,0.9228640752073114,4988885,770.5588255153469,0.9229441174484653
35190565,2021S051235190565,3624990,769.7867429792637,0.9230213257020736,4422055,770.3820784276576,0.9229617921572342,4816830,771.3490610947903,0.922865093890521,4987250,770.536313426095,0.9229463686573904
35190566,2021S051235190566,3629495,769.7395502022538,0.9230260449797746,4422950,770.3929955936542,0.9229607004406346,4816775,771.3367483788193,0.9228663251621181,4986335,770.5246139990955,0.9229475386000905
35190567,2021S051235190567,3627415,769.767242204408,0.9230232757795592,4421115,770.4011345818539,0.9229598865418146,4816590,771.343702004445,0.9228656297995554,4986590,770.5204245885343,0.9229479575411466
35190568,2021S051235190568,3629050,769.7686811296676,0.9230231318870332,4418510,770.3838144756271,0.9229616185524373,4816765,771.3368766709323,0.9228663123329067,4985015,770.5242379969131,0.9229475762003087
35190569,2021S051235190569,3633075,769.7684505334533,0.9230231549466547,4424345,770.3849946032389,0.9229615005396761,4817055,771.3284333713667,0.9228671566628633,4986005,770.4905515858296,0.922950944841417
35190570,2021S051235190570,3640320,769.7733747148194,0.9230226625285181,4426225,770.3817320562167,0.9229618267943783,4816935,771.3466645893595,0.922865333541064,4985005,770.51259890716,0.922948740109284
35190571,2021S051235190571,3635730,769.7975180825791,0.9230202481917421,4423040,770.3709066636081,0.9229629093336392,4817340,771.3363209271737,0.9228663679072826,4984420,770.5358586873231,0.9229464141312677
35190572,2021S051235190572,3631780,769.8154096821419,0.9230184590317858,4417735,770.3451228457076,0.9229654877154292,4816330,771.3359417222646,0.9228664058277736,4984090,770.5187930607143,0.9229481206939285
35190573,2021S051235190573,3635340,769.8567116797477,0.9230143288320253,4418075,770.3774601902131,0.9229622539809786,4816620,771.3274943208247,0.9228672505679175,4982625,770.4832089660135,0.9229516791033987
35190575,2021S051235190575,3628785,769.8608954864268,0.9230139104513573,4413680,770.3178684447563,0.9229682131555244,4816570,771.3440420375535,0.9228655957962446,4983255,770.4897046324284,0.9229510295367571
35190576,2021S051235190576,3625250,769.843418535168,0.9230156581464832,4412115,770.3347854382268,0.9229665214561773,4815905,771.3932672507513,0.9228606732749248,4984705,770.4983527886643,0.9229501647211336
35190577,2021S051235190577,3623075,769.8569239395895,0.9230143076060411,4408155,770.2606458331192,0.9229739354166882,4815325,771.3995091126524,0.9228600490887348,4985195,770.51795834695,0.922948204165305
35190578,2021S051235190578,3624805,769.8453547945377,0.9230154645205463,4414120,770.340951598818,0.9229659048401182,4815925,771.3446374452475,0.9228655362554753,4985590,770.5215687889086,0.9229478431211091
35190581,2021S051235190581,3615860,769.7766098814719,0.9230223390118528,4400665,770.3209515695368,0.9229679048430464,4817470,771.3402781692955,0.9228659721830704,4989385,770.5705018401579,0.9229429498159842
35190583,2021S051235190583,3617375,769.596949365764,0.9230403050634236,4387370,770.2413073272719,0.9229758692672728,4811860,771.5108258899007,0.9228489174110099,4982880,770.5051166292832,0.9229494883370717
35190584,2021S051235190584,3612675,769.6471066864844,0.9230352893313516,4375375,770.1993633844041,0.9229800636615596,4808480,771.5306373826046,0.9228469362617395,4979210,770.4707682675372,0.9229529231732463
35190585,2021S051235190585,3619500,769.5866670612997,0.9230413332938701,4388905,770.2331307207456,0.9229766869279254,4810795,771.544407598505,0.9228455592401494,4981945,770.4809968401372,0.9229519003159863
35190586,2021S051235190586,3620620,769.6925520208993,0.92303074479791,4391245,770.2144192672279,0.9229785580732772,4810445,771.5185385072914,0.9228481461492708,4980650,770.4746675649037,0.9229525332435096
35190587,2021S051235190587,3622355,769.7577717175006,0.9230242228282499,4398550,770.2844184481615,0.9229715581551838,4814055,771.3986839277557,0.9228601316072245,4980655,770.4436906526232,0.9229556309347376
35190588,2021S051235190588,3622020,769.6744656218891,0.9230325534378111,4389450,770.2243321852451,0.9229775667814755,4809690,771.5092130105336,0.9228490786989466,4979175,770.4478404489004,0.92295521595511
35190589,2021S051235190589,3623265,769.7595933287048,0.9230240406671295,4392655,770.2437682362297,0.922975623176377,4810480,771.5185860849068,0.9228481413915093,4978920,770.4382520261858,0.9229561747973815
35190590,2021S051235190590,3626835,769.8381863693471,0.9230161813630653,4397160,770.2981687198211,0.9229701831280179,4813920,771.3733075924885,0.9228626692407511,4978460,770.4450666893836,0.9229554933310616
35190591,2021S051235190591,3625645,769.768460346778,0.9230231539653222,4390435,770.2183353976501,0.922978166460235,4809890,771.5319192189427,0.9228468080781057,4977660,770.4415112824395,0.9229558488717561
35190592,2021S051235190592,3622025,769.6513095486482,0.9230348690451352,4381055,770.1546936261242,0.9229845306373876,4807525,771.5176064104274,0.9228482393589572,4977540,770.4795508995932,0.9229520449100407
35190593,2021S051235190593,3617360,769.6487631219123,0.9230351236878087,4375710,770.1842362348417,0.9229815763765158,4806820,771.538084372914,0.9228461915627086,4978095,770.4849545197217,0.9229515045480279
35190594,2021S051235190594,3616200,769.6261024105339,0.9230373897589466,4375235,770.2230963708091,0.9229776903629191,4807875,771.5363791525739,0.9228463620847426,4977595,770.4967141000933,0.9229503285899907
35190595,2021S051235190595,3614310,769.6220174079648,0.9230377982592035,4371995,770.2223997830149,0.9229777600216985,4806690,771.5587686709838,0.9228441231329017,4977210,770.479786616777,0.9229520213383223
35190596,2021S051235190596,3611410,769.6429984208402,0.923035700157916,4369545,770.1714365188519,0.9229828563481148,4805520,771.5754987827443,0.9228424501217256,4976720,770.4853973185037,0.9229514602681497
35190598,2021S051235190598,3606960,769.7109792727862,0.9230289020727214,4360465,770.1879413376176,0.9229812058662382,4804535,771.588130717707,0.9228411869282293,4974770,770.4662505798051,0.9229533749420195
35190599,2021S051235190599,3604295,769.6733634625391,0.923032663653746,4358525,770.1438486284218,0.9229856151371578,4804650,771.5912688379715,0.9228408731162029,4974205,770.4635546630053,0.9229536445336994
35190600,2021S051235190600,3601665,769.7146461997818,0.9230285353800218,4355790,770.1308793905587,0.9229869120609442,4803880,771.5989337654564,0.9228401066234544,4974405,770.4781191612918,0.9229521880838708
35190601,2021S051235190601,3602455,769.7101502755718,0.9230289849724428,4358055,770.109729766348,0.9229890270233652,4804795,771.610188159198,0.9228389811840803,4974850,770.4603371316002,0.92295396628684
35190602,2021S051235190602,3599235,769.7252440533789,0.9230274755946621,4354825,770.032824495406,0.9229967175504594,4804665,771.6058225145395,0.922839417748546,4973975,770.500290440353,0.9229499709559648
35190603,2021S051235190603,3599135,769.7462212401633,0.9230253778759837,4354215,770.0679911628415,0.9229932008837158,4804355,771.5985908076108,0.9228401409192389,4973975,770.500290440353,0.9229499709559648
35190604,2021S051235190604,3597850,769.7297426574539,0.9230270257342547,4346965,769.9639859958627,0.9230036014004137,4802800,771.6025602351045,0.9228397439764895,4972160,770.5517907139505,0.922944820928605
35190605,2021S051235190605,3601245,769.7114461631643,0.9230288553836836,4347610,770.0354686738293,0.9229964531326171,4801985,771.6071129470505,0.922839288705295,4973365,770.4878826316165,0.9229512117368384
35190606,2021S051235190606,3604645,769.6878619668079,0.9230312138033192,4353920,770.0613871254947,0.9229938612874505,4802235,771.6088052892413,0.9228391194710759,4973585,770.4873776105505,0.922951262238945
35190607,2021S051235190607,3598090,769.6662754861841,0.9230333724513816,4343625,769.9505765532798,0.923004942344672,4800980,771.7034858706988,0.9228296514129302,4970665,770.5183811300965,0.9229481618869904
35190608,2021S051235190608,3603650,769.7105370846285,0.9230289462915371,4347715,770.0291528761601,0.922997084712384,4801375,771.6788726204879,0.9228321127379512,4973270,770.5171413947181,0.9229482858605282
35190609,2021S051235190609,3597005,769.7348632948397,0.923026513670516,4338380,769.9669149679512,0.9230033085032049,4800160,771.7566133283402,0.922824338667166,4969065,770.483050196336,0.9229516949803664
35190610,2021S051235190610,3593345,769.6709706793372,0.9230329029320663,4335440,769.9486112727825,0.9230051388727217,4800810,771.8169697636287,0.9228183030236371,4967280,770.4578699027761,0.9229542130097224
35190611,2021S051235190611,3591515,769.6229002545124,0.9230377099745488,4333475,769.9062065361153,0.9230093793463885,4800620,771.8528783406193,0.922814712165938,4966410,770.4975586286756,0.9229502441371324
35190612,2021S051235190612,3589680,769.6741345874874,0.9230325865412512,4334730,769.9270638594475,0.9230072936140552,4800555,771.8231463231582,0.9228176853676842,4967650,770.4489097068422,0.9229551090293158
35190613,2021S051235190613,3589505,769.651251167975,0.9230348748832025,4336550,769.9303907964872,0.9230069609203513,4801130,771.8060083074128,0.9228193991692587,4968320,770.4604229865324,0.9229539577013468
35190614,2021S051235190614,3591490,769.6163785921294,0.923038362140787,4336375,769.9314872430479,0.9230068512756953,4800465,771.7454391379787,0.9228254560862021,4968625,770.4794934410816,0.9229520506558918
35190615,2021S051235190615,3587195,769.6398823310126,0.9230360117668988,4333140,769.9210384630686,0.9230078961536932,4801275,771.796506742872,0.9228203493257128,4967745,770.4559885797382,0.9229544011420262
35190616,2021S051235190616,3591700,769.6429485650866,0.9230357051434913,4337880,769.9103139718761,0.9230089686028125,4801515,771.7151447233182,0.9228284855276682,4970150,770.5119283458627,0.9229488071654137
35190617,2021S051235190617,3594700,769.6685939857787,0.9230331406014222,4341740,769.9144672495272,0.9230085532750473,4801570,771.7043102630972,0.9228295689736903,4970285,770.513902280129,0.9229486097719871
35190619,2021S051235190619,3582210,769.581153790734,0.9230418846209266,4328650,769.9115570166393,0.9230088442983361,4798670,771.8839071328485,0.9228116092867151,4965795,770.447275494778,0.9229552724505222
35190620,2021S051235190620,3584655,769.6212015142096,0.923037879848579,4329135,769.868809929287,0.9230131190070713,4798885,771.8783859754764,0.9228121614024524,4965570,770.4565405619167,0.9229543459438083
35190621,2021S051235190621,3581095,769.5109630422485,0.9230489036957752,4326475,769.9137518861047,0.9230086248113896,4798615,771.8565372688811,0.9228143462731119,4963905,770.3945963785634,0.9229605403621437
35190622,2021S051235190622,3586710,769.6863095242325,0.9230313690475768,4330660,769.900428091492,0.9230099571908508,4798545,771.8689407790346,0.9228131059220965,4964540,770.4296164543196,0.922957038354568
35190623,2021S051235190623,3602550,769.7756912686631,0.9230224308731336,4345895,769.9892817468638,0.9230010718253137,4800465,771.7548037514484,0.9228245196248551,4970910,770.5028258762,0.92294971741238
35190624,2021S051235190624,3601795,769.8177588474222,0.9230182241152578,4340865,769.9904365365745,0.9230009563463426,4800285,771.7820211567761,0.9228217978843224,4969000,770.4916718105869,0.9229508328189413
35190625,2021S051235190625,3597145,769.7705656310175,0.9230229434368983,4337875,769.9704050294739,0.9230029594970526,4800430,771.8292632851532,0.9228170736714847,4966025,770.4926632977036,0.9229507336702296
35190626,2021S051235190626,3602295,769.8588639287467,0.9230141136071253,4340765,770.0206697882269,0.9229979330211773,4800425,771.812845244475,0.9228187154755525,4967930,770.4945040190396,0.9229505495980961
35190627,2021S051235190627,3594545,769.6986592088614,0.9230301340791138,4335225,769.9762065793151,0.9230023793420685,4799080,771.8334089143982,0.9228166591085601,4964460,770.4519621376862,0.9229548037862314
35190628,2021S051235190628,3610085,769.9025108015267,0.9230097489198473,4346850,770.0549079075906,0.922994509209241,4801375,771.7932001231275,0.9228206799876872,4970710,770.4591517594062,0.9229540848240594
35190629,2021S051235190629,3607615,769.7909810208317,0.9230209018979169,4348815,770.02581192065,0.922997418807935,4800465,771.7558742688519,0.9228244125731148,4972210,770.5011341967321,0.9229498865803268
35190630,2021S051235190630,3624250,769.77081788927,0.923022918211073,4370975,770.1431262918063,0.9229856873708193,4805215,771.5862911430484,0.9228413708856952,4975835,770.4986839866801,0.922950131601332
35190631,2021S051235190631,3617140,769.7008494722722,0.9230299150527728,4369920,770.1270817476525,0.9229872918252348,4806180,771.5700555829075,0.9228429944417093,4976640,770.4684089694948,0.9229531591030505
